name,TotalExposedSasa,TotalBSA,InterfaceHydrophobicSasa,InterfacePolarSasa,InteractionScore,FaAtrInteraction,FaRepInteraction,FaSolInteraction,FaElecInteraction,HBondBbScInteraction,HBondScInteraction,GenBonded,HBInterface,InterfaceUnsat,SideFlexAlpha,SideFlexBeta,SideFlexOther,BackFlexAlpha,BackFlexBeta,BackFlexOther,PiPi,TStacking,CationPi,SaltBridge,TotalElec,TotalHBond,TotalHphobics,6.6,6.7,6.8,6.9,6.15,6.16,6.17,6.35,6.53,7.6,7.7,7.8,7.9,7.15,7.16,7.17,7.35,7.53,8.6,8.7,8.8,8.9,8.15,8.16,8.17,8.35,8.53,16.6,16.7,16.8,16.9,16.15,16.16,16.17,16.35,16.53,FCsp3,NumHAcceptors,NumHDonors,MolLogP,TPSA,Class,PDB_code
decoys_minimizations/mini_2wi5_model0_chainA_ZZ5_resi1225__chainA_hits_1_decoy_ZZ5_48_97.pdb,-0.217337543,811.6,0.585757993,0.414242007,-19.76072844,-29.05122108,12.77337877,9.903522353,-3.125054771,0,-1.781985791,4.115601421,1,9,100,69,117,20,13,40,0,0,0,0,-65798.82689,2,20,3048,790,982,28,547,136,169,4,626,162,210,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277777778,4,4,1.0303,125.28,0,2WI5_ZZ5
decoys_minimizations/mini_2wi6_model0_chainA_ZZ6_resi1224__chainA_hits_1_decoy_ZZ6_12_17.pdb,-0.192792876,706.7,0.720125263,0.279874737,-21.40189705,-24.06423479,4.950112912,6.69196615,-3.632162095,0,-1.832367584,6.203562319,1,7,137,73,12,13,5,0,0,0,0,0,-93593.8645,2,11,2486,644,801,19,631,149,187,6,295,85,105,2,0,0,0,0,0,0,0,0,207,52,66,2,0,0,0,0,203,44,50,2,0,0,0,0,0.071428571,5,2,3.8786,73.16,0,2WI6_ZZ6
decoys_minimizations/mini_2wi6_model0_chainA_ZZ6_resi1224__chainA_hits_1_decoy_ZZ6_22_1.pdb,-0.137305975,696.1,0.795828278,0.204171722,-21.04205689,-27.82161176,10.41649009,3.523408631,-1.73403196,0,0,2.670763942,1,6,187,109,18,18,13,0,0,0,0,0,24670.2132,1,42,3171,802,966,30,1026,230,305,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,38,41,1,0,0,0,0,0.176470588,5,2,3.7691,68.76,0,2WI6_ZZ6
decoys_minimizations/mini_2wi6_model0_chainA_ZZ6_resi1224__chainA_hits_1_decoy_ZZ6_46_0.pdb,-0.177823358,698.6,0.806615382,0.193384618,-19.29594914,-24.97007962,6.741371999,4.002588197,-0.641903114,0,0,-0.845434907,0,4,137,57,3,1,4,0,0,0,0,0,1565.62828,0,22,2253,564,679,20,977,234,283,8,0,0,0,0,0,0,0,0,0,0,0,0,429,95,120,4,321,86,107,3,0,0,0,0,0,0,0,0,0,6,2,3.7709,76.72,0,2WI6_ZZ6
decoys_minimizations/mini_2wmx_model0_chainA_ZY6_resi1270__chainA_hits_1_decoy_ZY6_11_8.pdb,-0.141248903,707,0.748987438,0.251012562,-19.22977512,-23.94858817,5.123097226,2.373178457,-0.040404881,0,0,2.274987679,0,8,0,174,105,0,15,25,0,0,0,0,-24699.20762,1,17,2687,678,866,18,566,148,181,4,246,63,88,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,3,-1.7634,89.4,0,2WMX_ZY6
decoys_minimizations/mini_2wmx_model0_chainA_ZY6_resi1270__chainA_hits_1_decoy_ZY6_4_0.pdb,-0.107614519,619,0.655257818,0.344742182,-21.07414741,-18.9654955,4.910581003,-0.407023981,-3.493211493,0,-1.240263792,0.855904833,1,4,0,146,60,0,24,18,0,0,0,0,-71795.29246,1,11,2126,569,691,15,553,147,181,4,235,59,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933333333,5,3,1.1923,83.11,0,2WMX_ZY6
decoys_minimizations/mini_2wmx_model0_chainA_ZY6_resi1270__chainA_hits_1_decoy_ZY6_50_9.pdb,-0.094375995,592.6,0.666862335,0.333137665,-20.37418543,-20.28509658,8.696177644,-0.543662145,-4.130574667,-1.35085168,0,1.054264471,1,5,0,247,11,0,23,6,0,0,0,0,-63802.76315,2,10,2126,559,700,14,453,118,156,4,350,83,107,2,0,0,0,0,0,0,0,0,116,33,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857,6,2,0.8639,83.91,0,2WMX_ZY6
decoys_minimizations/mini_2wou_model0_chainA_ZZF_resi1500__chainA_hits_1_decoy_ZZF_122_38.pdb,-0.144500841,738.5,0.767620692,0.232379308,-22.18803377,-23.8622944,6.992567952,3.37389046,-2.789796962,0,-1.167035721,8.074011661,1,6,39,272,24,0,12,2,0,0,0,1,-51044.60326,1,16,2663,701,750,12,647,183,202,3,218,67,65,0,0,0,0,0,0,0,0,0,272,81,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0.785714286,5,3,0.4399,89.52,0,2WOU_ZZF
decoys_minimizations/mini_2wou_model0_chainA_ZZF_resi1500__chainA_hits_1_decoy_ZZF_46_5.pdb,-0.116284934,735.7,0.716662561,0.283337439,-20.09250175,-29.26579992,7.796047949,5.061228231,-0.631456834,0,0,4.589696426,0,9,31,254,36,0,11,8,0,0,0,0,54116.13507,0,22,2948,803,868,15,764,195,212,3,548,151,144,2,0,0,0,0,0,0,0,0,168,49,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0.117647059,4,3,3.2727,99.34,0,2WOU_ZZF
decoys_minimizations/mini_2wou_model0_chainA_ZZF_resi1500__chainA_hits_1_decoy_ZZF_79_81.pdb,-0.132867038,794.7,0.71636808,0.28363192,-25.0926593,-31.72494615,10.01391129,5.38390697,-3.444967817,7.11E-15,0,5.167243307,1,13,15,263,59,0,39,34,0,0,0,0,-57974.84764,1,24,3505,955,994,16,360,103,113,2,760,219,238,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,5,3,1.99454,96.89,0,2WOU_ZZF
decoys_minimizations/mini_2wqo_model0_chainA_VGK_resi1280__chainA_hits_1_decoy_VGK_18_277.pdb,-0.12811205,716,0.836636255,0.163363745,-26.38277902,-30.63515421,12.57636454,0.853003896,-3.802003513,-1.081923826,0,11.79777047,1,2,2,278,30,0,19,14,0,0,0,0,-170991.0395,2,31,2776,671,787,51,290,69,80,6,645,155,180,13,0,0,0,0,0,0,0,0,172,42,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,6,3,3.49722,91.15,0,2WQO_VGK
decoys_minimizations/mini_2wqo_model0_chainA_VGK_resi1280__chainA_hits_1_decoy_VGK_19_206.pdb,-0.106839834,731.1,0.795178098,0.204821902,-26.19260894,-27.85885852,9.952705817,0.882565802,-3.749868548,-0.642214058,-1.647943151,6.688423217,2,4,0,276,14,0,7,4,0,0,0,0,58027.77509,2,24,2819,679,789,55,369,88,104,6,564,135,163,10,0,0,0,0,0,0,0,0,166,43,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0.157894737,6,3,3.88732,91.15,0,2WQO_VGK
decoys_minimizations/mini_2wqo_model0_chainA_VGK_resi1280__chainA_hits_1_decoy_VGK_28_34.pdb,-0.117107834,735.4,0.747152062,0.252847938,-22.94981596,-26.22737263,9.854440876,2.424152589,-3.760343095,0,0,13.96000121,0,6,9,210,11,0,17,0,0,0,0,0,-120243.865,0,13,2451,585,696,46,506,118,140,9,517,122,145,10,0,0,0,0,0,0,0,0,335,78,96,6,0,0,0,0,0,0,0,0,0,0,0,0,0.117647059,6,3,2.5678,95.94,0,2WQO_VGK
decoys_minimizations/mini_2wuf_model0_chainB_KEM_resi1289__chainB_altA_hits_1_decoy_KEM_32_246.pdb,-0.19457666,795.3,0.748905437,0.251094563,-28.32335484,-30.85543339,6.743962455,5.37344413,-5.093557914,-1.21901244,0,3.136842914,1,11,213,17,112,8,12,33,0,0,0,0,-115839.3313,2,28,3617,1058,1079,46,598,169,166,7,785,224,221,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473684211,6,2,0.7153,83.8,0,2WUF_KEM
decoys_minimizations/mini_2wuf_model0_chainB_KEM_resi1289__chainB_altA_hits_1_decoy_KEM_38_169.pdb,-0.130147772,697.9,0.844610507,0.155389493,-25.9830844,-26.0342734,8.133091689,5.570125075,-9.264484868,-1.165768641,-0.960204917,13.9846281,2,6,166,11,103,6,7,30,0,0,1,0,-180932.5273,2,12,2593,753,760,33,339,101,103,5,824,236,234,10,0,0,0,0,0,0,0,0,147,40,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857,5,2,0.5638,78.87,0,2WUF_KEM
decoys_minimizations/mini_2wuf_model0_chainB_KEM_resi1289__chainB_altA_hits_1_decoy_KEM_7_18.pdb,-0.164423471,700.6,0.816308409,0.183691591,-21.85469364,-22.86071464,6.299506678,7.600862915,-9.622702402,-1.298484205,-1.109401389,13.62130001,2,8,141,11,107,3,8,19,0,0,0,0,-76178.06992,2,11,2102,605,596,25,182,52,58,3,1075,307,312,15,0,0,0,0,0,0,0,0,330,90,104,5,0,0,0,0,0,0,0,0,0,0,0,0,0.909090909,5,2,0.128,117.61,0,2WUF_KEM
decoys_minimizations/mini_2wz6_model0_chainF_ZO0_resi206__chainF_altB_hits_1_decoy_ZO0_37_0.pdb,0.101029458,359.34,0.585650666,0.414349334,-8.249513935,-11.27092278,2.090898728,3.146099999,-0.990576438,0,0,0.514696703,0,0,0,78,0,0,1,0,0,0,0,0,7524.920027,1,11,793,208,255,0,246,60,79,0,55,16,20,0,0,0,0,0,0,0,0,0,96,22,26,0,144,37,48,0,0,0,0,0,0,0,0,0,0.363636364,5,0,3.1674,46.09,0,2WZ6_ZO0
decoys_minimizations/mini_2wz6_model0_chainF_ZO0_resi206__chainF_altB_hits_1_decoy_ZO0_45_3.pdb,0.079242637,413.4,0.655676203,0.344323797,-12.01567844,-14.08244989,3.563530024,1.112411752,-0.697834762,0,0,5.809577319,0,0,0,119,0,0,4,0,0,0,0,0,-38025.28141,0,14,932,237,285,0,334,83,104,0,0,0,0,0,0,0,0,0,0,0,0,0,58,17,19,0,0,0,0,0,109,22,31,0,0,0,0,0,0.5,5,0,2.822,33.43,0,2WZ6_ZO0
decoys_minimizations/mini_2wz6_model0_chainF_ZO0_resi206__chainF_altB_hits_1_decoy_ZO0_66_0.pdb,0.059873683,437.35,0.558451398,0.441548602,-10.70742322,-12.84505267,2.536819956,2.615780718,-2.055113661,0,0,8.975429179,0,1,0,150,2,0,11,0,0,0,0,0,-35348.87142,0,13,1186,301,367,0,126,37,45,0,142,36,45,0,0,0,0,0,0,0,0,0,72,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,2,1,0.66346,41.82,0,2WZ6_ZO0
decoys_minimizations/mini_2x38_model0_chainA_IC8_resi2028__chainA_altA_hits_1_decoy_IC8_39_67.pdb,-0.134540469,695.2,0.901796129,0.098203871,-22.43077994,-25.56049086,9.55859898,-0.596623439,-0.041870041,0,0,16.70429422,0,5,0,131,79,0,13,12,0,0,0,0,25848.88865,0,13,2649,644,703,61,992,246,268,20,150,38,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,35,38,6,0,0,0,0,0.176470588,4,2,3.07262,91.72,0,2X38_IC8
decoys_minimizations/mini_2x38_model0_chainA_IC8_resi2028__chainA_altA_hits_1_decoy_IC8_50_6.pdb,-0.136749906,749,0.85579203,0.14420797,-22.99950828,-25.52785679,6.622289744,-1.204494623,0.642030556,0,0,8.18928834,0,6,0,197,61,0,20,5,0,0,0,0,83838.68339,0,17,2748,678,755,61,420,103,115,8,644,154,175,13,0,0,0,0,0,0,0,0,154,40,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444,7,2,3.4532,85.61,0,2X38_IC8
decoys_minimizations/mini_2x38_model0_chainA_IC8_resi2028__chainA_altA_hits_1_decoy_IC8_7_17.pdb,-0.158099515,769.6,0.859761258,0.140238742,-25.26864134,-28.84785248,12.95697395,-0.154548721,-1.464893496,0,0,7.087598367,0,4,0,258,52,0,32,12,0,0,0,0,10767.80535,1,21,2583,593,665,59,1158,288,312,25,0,0,0,0,0,0,0,0,0,0,0,0,307,71,79,9,0,0,0,0,0,0,0,0,0,0,0,0,0.4375,9,1,3.30306,93.71,0,2X38_IC8
decoys_minimizations/mini_2x7d_model0_chainB_EGB_resi1369__chainB_altB_hits_1_decoy_EGB_23_8.pdb,-0.149320321,611.7,0.791605559,0.208394441,-19.80502945,-28.4554104,11.32153684,8.451093279,-2.496633293,-0.769397691,0,5.104337179,1,3,190,0,86,15,0,25,0,0,2,1,-105849.1069,1,24,2670,690,755,4,466,124,125,0,142,40,43,0,197,49,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,3,2,2.6312,63.93,0,2X7D_EGB
decoys_minimizations/mini_2x7d_model0_chainB_EGB_resi1369__chainB_altB_hits_1_decoy_EGB_2_0.pdb,-0.152403903,654.9,0.802331263,0.197668737,-17.22652093,-24.47625261,8.365284838,5.059550353,-1.186376664,0,0,4.360523188,1,1,190,0,70,25,0,19,0,0,0,0,78287.9983,1,24,2394,644,682,2,365,91,97,1,278,74,82,0,0,0,0,0,0,0,0,0,177,48,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,5,2,3.28872,79.27,0,2X7D_EGB
decoys_minimizations/mini_2x7d_model0_chainB_EGB_resi1369__chainB_altB_hits_1_decoy_EGB_46_3.pdb,-0.139227751,583,0.825496628,0.174503372,-9.804758572,-22.11009969,5.412457628,10.20145799,1.450449969,0,0,9.334123038,0,4,103,0,78,14,0,14,0,0,0,0,80465.13115,0,9,1584,429,465,0,539,141,146,1,173,45,47,0,0,0,0,0,0,0,0,0,177,45,49,1,227,67,71,0,0,0,0,0,0,0,0,0,0,4,2,2.8101,71.77,0,2X7D_EGB
decoys_minimizations/mini_2xa4_model0_chainB_AZ5_resi2132__chainB_altA_hits_1_decoy_AZ5_10_48.pdb,-0.1784412,680.6,0.670258907,0.329741093,-22.37342146,-30.30260086,9.839535,7.942961385,-4.046568637,-1.11673856,0,5.379557583,2,5,0,200,40,0,40,35,0,0,0,0,-24911.47822,1,25,2742,734,815,32,694,191,197,5,489,117,139,5,0,0,0,0,0,0,0,0,144,40,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0.125,8,2,2.3432,126.03,0,2XA4_AZ5
decoys_minimizations/mini_2xa4_model0_chainB_AZ5_resi2132__chainB_altA_hits_1_decoy_AZ5_18_157.pdb,-0.224467556,740.6,0.65758741,0.34241259,-20.12732609,-23.81489578,6.652307042,0.886962558,0.150160552,0,0,1.36112639,0,10,0,147,46,0,39,18,0,0,0,0,52598.47813,0,14,2298,614,676,26,919,274,286,6,180,51,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,48,55,3,0,0,0,0,0.153846154,7,2,2.32992,94.79,0,2XA4_AZ5
decoys_minimizations/mini_2xa4_model0_chainB_AZ5_resi2132__chainB_altA_hits_1_decoy_AZ5_5_213.pdb,-0.114734371,664.1,0.658954361,0.341045639,-21.03327851,-24.27677017,5.036711259,6.777438525,-2.246619511,-1.291423575,0,3.926190951,1,4,0,143,62,0,29,36,0,0,0,0,23301.36091,1,18,2371,638,697,22,998,274,299,9,0,0,0,0,0,0,0,0,0,0,0,0,113,26,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,8,2,2.02628,105.44,0,2XA4_AZ5
decoys_minimizations/mini_2xj1_model0_chainA_XJ1_resi1307__chainA_altA_hits_1_decoy_XJ1_11_151.pdb,-0.219425795,775.8,0.704708988,0.295291012,-19.93311302,-20.99687848,6.655593175,2.539010192,-3.037347354,0,-1.956574553,4.319324762,1,5,0,164,28,0,14,4,0,0,0,0,90281.65317,1,14,2021,494,604,0,899,221,273,0,0,0,0,0,0,0,0,0,0,0,0,0,147,35,44,0,333,86,102,0,0,0,0,0,0,0,0,0,0,4,4,2.59997,85.72,0,2XJ1_XJ1
decoys_minimizations/mini_2xj1_model0_chainA_XJ1_resi1307__chainA_altA_hits_1_decoy_XJ1_31_275.pdb,-0.078799358,612.1,0.853147872,0.146852128,-21.78461736,-23.47557768,6.38245901,-0.282406649,-0.07763138,0,0,4.336172046,0,2,0,265,15,0,19,0,0,0,0,0,-5867.085027,0,16,2263,567,651,0,571,140,164,0,396,100,105,0,0,0,0,0,0,0,0,0,268,68,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571429,8,3,1.451,95.5,0,2XJ1_XJ1
decoys_minimizations/mini_2xj1_model0_chainA_XJ1_resi1307__chainA_altA_hits_1_decoy_XJ1_42_90.pdb,-0.2394072,789.4,0.755178312,0.244821688,-26.13241855,-24.48912264,6.070143903,-1.094825581,-2.331293165,0,0,2.246025427,0,9,0,227,63,0,22,2,0,0,1,1,-198648.2077,0,19,3188,799,943,0,500,127,150,0,462,116,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263157895,3,4,0.55932,82.87,0,2XJ1_XJ1
decoys_minimizations/mini_2xj2_model0_chainA_985_resi1001__chainA_altB_hits_1_decoy_985_29_289.pdb,-0.126553038,680.8,0.877778194,0.122221806,-24.30773404,-25.88917814,9.329467563,0.035161584,-1.850907242,0,-1.660028948,2.790830279,1,2,0,294,27,0,23,3,0,0,0,0,-86146.36044,1,25,3334,830,950,0,831,206,239,0,131,33,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,6,1,3.0188,75.03,0,2XJ2_985
decoys_minimizations/mini_2xj2_model0_chainA_985_resi1001__chainA_altB_hits_1_decoy_985_60_118.pdb,-0.206353006,711.2,0.808855453,0.191144547,-22.64499327,-27.96503143,7.911614713,2.558494042,-2.145298933,0,0,8.262490418,0,9,0,321,41,0,14,8,0,0,0,0,19863.66116,0,12,2833,709,822,0,399,103,112,0,782,192,215,1,0,0,0,0,0,0,0,0,210,52,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4375,4,1,1.89502,79.62,0,2XJ2_985
decoys_minimizations/mini_2xj2_model0_chainA_985_resi1001__chainA_altB_hits_1_decoy_985_8_64.pdb,-0.176269523,763.3,0.791304817,0.208695183,-29.15955973,-28.18622762,9.896757344,1.169501224,-6.955395608,0,-1.035480784,2.903126184,1,6,1,296,49,0,8,10,0,0,0,0,-285563.7526,1,21,3545,879,1016,1,761,188,213,1,320,81,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,6,1,3.0621,63.41,0,2XJ2_985
decoys_minimizations/mini_2xjg_model0_chainA_XJG_resi1224__chainA_hits_1_decoy_XJG_40_18.pdb,-0.110229398,676.1,0.737421538,0.262578462,-20.90339741,-27.88377449,7.902041614,3.543955707,-0.274779021,0,0,14.25206835,0,4,172,73,95,26,0,12,0,0,0,0,46041.79146,0,20,2944,755,955,26,583,148,184,5,201,51,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,1,2.86926,39.34,0,2XJG_XJG
decoys_minimizations/mini_2xjg_model0_chainA_XJG_resi1224__chainA_hits_1_decoy_XJG_43_6.pdb,-0.145873868,618.1,0.763583112,0.236416888,-17.72685924,-22.01561245,6.712767922,3.010356396,-0.449666836,3.55E-15,0,8.878711089,0,3,92,38,96,21,0,16,0,0,0,0,83330.74456,0,19,2170,585,701,19,382,97,125,4,396,98,122,4,0,0,0,0,0,0,0,0,0,0,0,0,245,67,87,2,0,0,0,0,0,0,0,0,0.384615385,2,1,3.2423,49.41,0,2XJG_XJG
decoys_minimizations/mini_2xjg_model0_chainA_XJG_resi1224__chainA_hits_1_decoy_XJG_44_6.pdb,-0.128331735,581.8,0.75299122,0.24700878,-16.36536594,-19.94075807,4.596997097,3.088852339,0.011034801,0,0,7.941537793,0,2,115,24,70,20,0,11,0,0,0,0,-34723.76337,0,17,2052,559,681,16,373,96,116,4,382,94,125,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,26,39,1,0,0,0,0,0.384615385,2,1,2.698,49.41,0,2XJG_XJG
decoys_minimizations/mini_2xk3_model0_chainA_XK3_resi1280__chainA_altB_hits_1_decoy_XK3_19_17.pdb,-0.08282531,554.5,0.883344376,0.116655624,-17.13440573,-18.09798178,4.71474271,4.223402615,-4.025363099,-0.923705128,-1.206609614,21.8322717,2,1,0,162,41,0,6,1,0,0,0,0,-30001.82799,2,26,2240,558,625,45,329,83,97,6,458,110,135,9,0,0,0,0,0,0,0,0,158,37,50,3,89,19,25,3,0,0,0,0,0,0,0,0,0,3,2,2.8515,89.26,0,2XK3_XK3
decoys_minimizations/mini_2xk3_model0_chainA_XK3_resi1280__chainA_altB_hits_1_decoy_XK3_29_229.pdb,-0.142075596,715.8,0.811501302,0.188498698,-20.85387567,-29.41808603,7.8406279,6.124656517,-1.732068574,0,0,5.219592102,0,11,0,257,46,0,13,13,0,0,0,0,56395.18329,1,18,2093,501,584,40,347,84,93,6,562,135,155,9,0,0,0,0,0,0,0,0,388,97,102,6,0,0,0,0,0,0,0,0,0,0,0,0,0.642857143,4,2,2.023,89.26,0,2XK3_XK3
decoys_minimizations/mini_2xk3_model0_chainA_XK3_resi1280__chainA_altB_hits_1_decoy_XK3_3_189.pdb,-0.188976202,771.2,0.815258518,0.184741482,-31.04882237,-35.0141641,8.038072985,11.50111125,-8.341299993,-3.182671864,-0.987767629,12.14286804,3,5,1,277,75,0,18,17,0,0,0,0,4699.027982,4,17,2479,582,689,44,390,89,104,6,538,127,150,10,0,0,0,0,0,0,0,0,384,93,103,6,0,0,0,0,0,0,0,0,0,0,0,0,0.533333333,4,2,2.2501,89.26,0,2XK3_XK3
decoys_minimizations/mini_2xk6_model0_chainA_EQH_resi1280__chainA_hits_1_decoy_EQH_22_85.pdb,-0.148008805,692.4,0.810639591,0.189360409,-24.07874345,-28.43762175,6.091319428,5.245236274,-4.442216849,-1.066908033,0,2.988071543,1,4,0,213,47,0,20,13,0,0,0,0,38352.66621,1,22,2339,578,661,45,334,86,94,6,353,84,99,6,0,0,0,0,0,0,0,0,346,82,96,6,0,0,0,0,0,0,0,0,0,0,0,0,0.533333333,3,2,2.8372,72.19,0,2XK6_EQH
decoys_minimizations/mini_2xk6_model0_chainA_EQH_resi1280__chainA_hits_1_decoy_EQH_2_111.pdb,-0.171503873,707.8,0.789722426,0.210277574,-19.79905163,-18.40548663,3.480337202,2.997621475,-5.523712018,0,-0.966696826,5.461128793,1,0,0,190,18,0,15,4,0,0,0,0,-77100.20306,1,14,2266,564,652,48,300,76,82,6,412,99,119,8,0,0,0,0,0,0,0,0,290,75,78,6,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,4,2,2.1318,89.26,0,2XK6_EQH
decoys_minimizations/mini_2xk6_model0_chainA_EQH_resi1280__chainA_hits_1_decoy_EQH_48_30.pdb,-0.196543969,660.3,0.796236558,0.203763442,-23.37501436,-23.66894666,4.533660727,7.669247784,-8.19730107,-1.91106038,-1.323486914,6.406868112,2,6,0,167,27,0,19,10,0,0,0,0,-87537.63478,2,12,1972,484,557,36,507,127,144,9,327,84,90,7,121,29,37,3,0,0,0,0,347,90,93,6,0,0,0,0,0,0,0,0,0,0,0,0,0.25,5,2,2.029,85.08,0,2XK6_EQH
decoys_minimizations/mini_2xk9_model0_chainA_XK9_resi1511__chainA_hits_1_decoy_XK9_19_293.pdb,-0.204129877,903.7,0.671969341,0.328030659,-22.44091802,-32.87902048,4.825820365,10.32886832,-1.078138328,0,0,7.974075565,0,12,11,264,79,0,26,9,0,0,0,0,-15869.34189,0,20,3183,818,959,16,1012,251,308,6,316,76,87,2,0,0,0,0,0,0,0,0,164,39,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,6,5,0.8074,103.35,0,2XK9_XK9
decoys_minimizations/mini_2xk9_model0_chainA_XK9_resi1511__chainA_hits_1_decoy_XK9_44_104.pdb,-0.162421664,776.7,0.755225022,0.244774978,-16.09881036,-25.81334116,3.474270632,10.80363686,-1.107965197,0,0,5.711763011,0,8,6,247,36,0,24,6,0,0,1,0,113263.7799,1,18,2860,721,834,17,873,224,250,4,509,125,152,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470588235,4,5,0.6891,118.88,0,2XK9_XK9
decoys_minimizations/mini_2xk9_model0_chainA_XK9_resi1511__chainA_hits_1_decoy_XK9_50_30.pdb,-0.158917514,751.9,0.792888935,0.207111065,-17.59875104,-25.08696758,4.26637052,9.374384734,-1.413193434,0,-1.682423093,5.763750828,1,8,9,223,51,0,11,5,0,0,0,0,-60215.99868,1,13,2632,664,763,15,831,210,242,5,575,141,159,2,0,0,0,0,0,0,0,0,109,29,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,5,3,0.1731,118.67,0,2XK9_XK9
decoys_minimizations/mini_2xkc_model0_chainA_4VQ_resi1280__chainA_altB_hits_1_decoy_4VQ_27_166.pdb,-0.137190035,708.8,0.769122425,0.230877575,-20.98329074,-24.06379388,5.560077214,3.606275096,-3.08890214,0,0,9.261782164,0,4,0,192,18,0,8,7,0,0,0,0,14868.46565,0,18,2435,584,678,41,579,145,175,10,356,85,102,7,0,0,0,0,0,0,0,0,306,77,84,6,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,7,3,2.01828,118.87,0,2XKC_4VQ
decoys_minimizations/mini_2xkc_model0_chainA_4VQ_resi1280__chainA_altB_hits_1_decoy_4VQ_34_155.pdb,-0.165472793,755.1,0.72938969,0.27061031,-29.21754487,-31.36755443,10.32807596,0.374874373,-3.41367515,-0.70473874,0,7.212549875,1,4,7,226,19,0,14,12,0,0,0,0,60492.43671,1,22,2921,698,793,49,845,211,246,16,176,43,50,3,0,0,0,0,0,0,0,0,336,84,100,6,0,0,0,0,0,0,0,0,0,0,0,0,0.176470588,9,2,3.53092,102.74,0,2XKC_4VQ
decoys_minimizations/mini_2xkc_model0_chainA_4VQ_resi1280__chainA_altB_hits_1_decoy_4VQ_9_76.pdb,-0.162554342,742.2,0.671964193,0.328035807,-22.45197288,-25.2703564,6.514175705,7.534485102,-5.657434802,-1.14727977,-1.784155772,12.1080033,2,5,21,150,67,0,2,10,0,0,0,0,71444.71094,2,17,2493,613,700,47,443,108,121,9,572,142,163,10,0,0,0,0,0,0,0,0,170,40,51,3,310,70,84,6,0,0,0,0,0,0,0,0,0.125,5,3,2.975,112.15,0,2XKC_4VQ
decoys_minimizations/mini_2xkd_model0_chainA_T3M_resi1280__chainA_altA_hits_1_decoy_T3M_12_13.pdb,-0.185949185,803.3,0.748254792,0.251745208,-24.53349876,-30.99176976,7.815456748,8.760341064,-4.375720644,0,1.42E-14,1.333457555,0,10,1,221,44,0,9,15,0,0,0,0,67081.79569,2,21,2213,542,642,42,904,223,254,15,400,94,108,7,0,0,0,0,0,0,0,0,203,47,58,3,113,27,30,2,0,0,0,0,0,0,0,0,0.142857143,5,3,2.229,99.77,0,2XKD_T3M
