name,TotalExposedSasa,TotalBSA,InterfaceHydrophobicSasa,InterfacePolarSasa,InteractionScore,FaAtrInteraction,FaRepInteraction,FaSolInteraction,FaElecInteraction,HBondBbScInteraction,HBondScInteraction,GenBonded,HBInterface,InterfaceUnsat,SideFlexAlpha,SideFlexBeta,SideFlexOther,BackFlexAlpha,BackFlexBeta,BackFlexOther,PiPi,TStacking,CationPi,SaltBridge,TotalElec,TotalHBond,TotalHphobics,6.6,6.7,6.8,6.9,6.15,6.16,6.17,6.35,6.53,7.6,7.7,7.8,7.9,7.15,7.16,7.17,7.35,7.53,8.6,8.7,8.8,8.9,8.15,8.16,8.17,8.35,8.53,16.6,16.7,16.8,16.9,16.15,16.16,16.17,16.35,16.53,FCsp3,NumHAcceptors,NumHDonors,MolLogP,TPSA,Class,PDB_code
decoys_minimizations_2/mini_3rlj_model0_chainA_RLJ_resi1__chainA_hits_1_decoy_RLJ_6_238.pdb,-0.193849159,790,0.834249395,0.165750605,-34.5947382,-40.93411038,13.56451873,0.774290308,-1.395214974,0,-1.147597346,6.679710134,1,7,442,21,2,35,0,0,0,0,0,0,82920.88633,2,34,3764,866,871,95,466,111,103,14,1392,327,323,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4375,6,2,0.5433,105.17,0,3RLJ_RLJ
decoys_minimizations_2/mini_3rlq_model0_chainB_3RQ_resi901__chainB_altB_hits_1_decoy_3RQ_27_6.pdb,-0.187814526,531.4,0.644578848,0.355421152,-18.93406799,-20.71872668,4.110898672,6.164259187,-3.205064126,0,-1.55467202,3.646325533,1,3,51,43,97,7,1,6,0,0,0,0,-49970.61424,1,20,1761,415,528,16,1039,260,310,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,39,45,2,0,0,0,0,0,0,0,0,0,5,2,1.8508,76.72,0,3RLQ_3RQ
decoys_minimizations_2/mini_3rlq_model0_chainB_3RQ_resi901__chainB_altB_hits_1_decoy_3RQ_3_2.pdb,-0.224044428,583.7,0.625265707,0.374734293,-20.91022645,-19.82402957,4.6417911,-1.563820863,-0.547480205,0,0,1.157317567,0,7,110,41,93,12,0,0,0,0,0,0,38450.34199,0,20,2336,572,712,19,190,52,58,1,358,95,114,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333,3,1,2.44172,42.23,0,3RLQ_3RQ
decoys_minimizations_2/mini_3rlq_model0_chainB_3RQ_resi901__chainB_altB_hits_1_decoy_3RQ_5_5.pdb,-0.189786154,682.8,0.633999235,0.366000765,-24.49123565,-26.91045953,6.700181558,0.969071987,-1.24647191,0,-3.55E-15,0.509629618,0,9,137,34,81,17,0,7,0,0,0,0,-4166.31535,0,25,2956,712,882,26,385,102,124,3,0,0,0,0,506,139,169,5,0,0,0,0,0,0,0,0,344,77,96,3,0,0,0,0,0,0,0,0,0.133333333,2,0,5.7799,15.6,0,3RLQ_3RQ
decoys_minimizations_2/mini_3rlr_model0_chainA_3RR_resi901__chainA_altB_hits_1_decoy_3RR_12_3.pdb,-0.14346274,648.9,0.686965942,0.313034058,-21.86217134,-27.15610913,7.822166292,3.771515989,-1.284381657,0,0,2.266158623,0,8,102,77,62,11,13,7,0,0,0,0,-12975.94405,0,25,2787,705,845,29,395,103,125,3,167,50,53,1,0,0,0,0,0,0,0,0,213,48,61,1,0,0,0,0,194,40,48,2,0,0,0,0,0.066666667,3,1,4.11921,37.79,0,3RLR_3RR
decoys_minimizations_2/mini_3rlr_model0_chainA_3RR_resi901__chainA_altB_hits_1_decoy_3RR_20_264.pdb,-0.151036197,743.9,0.800447329,0.199552671,-22.12859549,-34.44884474,11.70321164,10.16591219,-2.667364376,-7.11E-15,0,11.82134781,2,5,169,104,57,13,24,19,0,0,0,0,58228.5102,3,32,3235,794,993,29,611,142,177,5,223,49,61,2,0,0,0,0,0,0,0,0,209,46,56,2,205,45,52,2,0,0,0,0,0,0,0,0,0.235294118,4,1,3.72848,79.77,0,3RLR_3RR
decoys_minimizations_2/mini_3rlr_model0_chainA_3RR_resi901__chainA_altB_hits_1_decoy_3RR_3_1.pdb,-0.149164279,574.5,0.78433698,0.21566302,-22.79059532,-26.76686668,8.63659576,0.807542183,-0.554088855,0,0,0.585307385,0,9,159,100,13,4,12,0,0,0,0,0,158.2679952,0,34,3065,766,942,32,839,196,245,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,4,0,3.27712,43.6,0,3RLR_3RR
decoys_minimizations_2/mini_3rm4_model0_chainB_3RM_resi1__chainB_hits_1_decoy_3RM_11_53.pdb,-0.166655432,712.1,0.666928277,0.333071723,-20.04960908,-27.27051022,10.82694615,6.510857365,-4.552244101,-0.856931007,-0.895990908,18.50280071,2,7,0,190,132,0,0,5,0,0,0,0,-108876.7624,2,24,2587,644,727,19,730,186,194,6,724,179,205,5,0,0,0,0,0,0,0,0,171,36,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0.428571429,7,1,-0.27588,107.52,0,3RM4_3RM
decoys_minimizations_2/mini_3rm4_model0_chainB_3RM_resi1__chainB_hits_1_decoy_3RM_29_79.pdb,-0.214757847,800.2,0.708093175,0.291906825,-27.92786018,-32.41201789,9.529149471,0.181066555,-1.265162738,0,0,8.222552672,0,8,0,218,136,0,0,5,0,0,0,0,46819.008,0,39,3524,898,998,24,365,97,105,4,364,94,111,3,0,0,0,0,0,0,0,0,206,53,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,4,1,4.40082,51.22,0,3RM4_3RM
decoys_minimizations_2/mini_3rm4_model0_chainB_3RM_resi1__chainB_hits_1_decoy_3RM_2_34.pdb,-0.164188343,701.8,0.751888887,0.248111113,-19.65057751,-27.29007403,12.07021179,4.005340719,-1.228781362,0,-1.527544393,3.42810564,1,6,1,158,98,0,14,2,0,0,0,0,-85.75863211,2,20,2201,557,614,13,1473,365,407,15,209,49,53,2,0,0,0,0,0,0,0,0,207,49,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,10,1,1.44552,120.37,0,3RM4_3RM
decoys_minimizations_2/mini_3rm8_model0_chainB_RM8_resi417__chainB_altA_hits_1_decoy_RM8_13_136.pdb,-0.220364249,836,0.750419464,0.249580536,-27.4943144,-35.82576688,14.4781929,2.313017673,-3.024428932,0,-0.388518442,7.861597441,1,9,0,253,150,0,0,0,0,0,0,1,-59589.36338,1,41,3695,922,1046,29,385,93,108,4,392,90,105,4,0,0,0,0,0,0,0,0,0,0,0,0,137,32,40,0,0,0,0,0,0,0,0,0,0.263157895,2,1,2.08642,53.99,0,3RM8_RM8
decoys_minimizations_2/mini_3rm8_model0_chainB_RM8_resi417__chainB_altA_hits_1_decoy_RM8_19_204.pdb,-0.196909584,801,0.752460933,0.247539067,-25.52519532,-27.25274998,7.503807262,0.735902886,-2.013867624,0,0,-1.299051537,0,2,0,137,194,0,3,0,0,0,0,0,-68266.50645,0,49,3072,745,839,17,266,70,70,1,600,143,165,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631578947,5,2,2.8154,59.59,0,3RM8_RM8
decoys_minimizations_2/mini_3rm8_model0_chainB_RM8_resi417__chainB_altA_hits_1_decoy_RM8_25_157.pdb,-0.219616055,767.4,0.739985689,0.260014311,-27.16226302,-31.73369692,10.50265179,3.530009826,-3.850248968,0,0,8.024769312,0,5,0,226,166,0,0,0,0,0,2,1,-127454.1726,0,44,3101,775,864,23,575,139,163,5,505,127,143,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3,2,-0.7931,63.08,0,3RM8_RM8
decoys_minimizations_2/mini_3rni_model0_chainA_21Z_resi424__chainA_altB_hits_1_decoy_21Z_14_139.pdb,-0.198816235,718.2,0.748145431,0.251854569,-18.50354135,-26.17459101,6.635616138,8.072557902,-3.067398392,-1.14707831,0,3.709973062,1,5,5,213,34,0,31,6,0,0,0,0,47334.31468,1,19,2857,723,747,0,206,53,52,0,574,148,155,0,0,0,0,0,0,0,0,0,206,48,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,3,2,1.84612,70.98,0,3RNI_21Z
decoys_minimizations_2/mini_3rni_model0_chainA_21Z_resi424__chainA_altB_hits_1_decoy_21Z_23_73.pdb,-0.050265978,628.1,0.759503945,0.240496055,-15.18400689,-17.02631537,3.759461274,3.617031571,-1.790749146,0,0,6.286829902,0,2,0,171,5,0,7,3,0,0,0,0,10180.65304,0,13,2566,651,697,0,526,132,138,0,511,127,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,5,3,2.2346,96.53,0,3RNI_21Z
decoys_minimizations_2/mini_3rni_model0_chainA_21Z_resi424__chainA_altB_hits_1_decoy_21Z_25_212.pdb,-0.178556793,702.1,0.749619751,0.250380249,-19.6547868,-23.44566087,8.252451774,1.294412532,-1.570127071,0,0,10.68587276,0,7,2,182,73,0,2,30,0,0,0,0,-47059.58722,0,19,2940,736,765,0,195,48,50,0,582,148,149,0,0,0,0,0,0,0,0,0,0,0,0,0,140,35,35,0,0,0,0,0,0,0,0,0,0.25,4,0,3.6358,48.42,0,3RNI_21Z
decoys_minimizations_2/mini_3rnn_model0_chainA_RNN_resi280__chainC_chainA_altA_hits_1_decoy_RNN_12_219.pdb,-0.251914781,838,0.632563352,0.367436648,-18.18124637,-33.02979087,8.671948395,14.86217899,-1.895613543,0,0,11.62639291,0,9,42,220,15,0,81,2,0,0,0,0,-56925.90632,0,21,3068,765,938,18,576,153,182,2,530,130,165,3,0,0,0,0,0,0,0,0,173,43,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0.25,4,2,1.1636,88.16,0,3RNN_RNN
decoys_minimizations_2/mini_3rnn_model0_chainA_RNN_resi280__chainC_chainA_altA_hits_1_decoy_RNN_4_249.pdb,-0.272148736,784.9,0.594704713,0.405295287,-22.7910232,-31.9872103,6.124871515,10.3793834,-1.010105098,0,0,2.043731452,0,11,20,237,1,0,71,0,0,0,0,0,-93841.18849,0,22,2690,679,822,16,751,184,236,5,176,43,54,2,0,0,0,0,0,0,0,0,0,0,0,0,203,53,64,0,0,0,0,0,0,0,0,0,0.214285714,4,1,2.8221,67.6,0,3RNN_RNN
decoys_minimizations_2/mini_3rnn_model0_chainA_RNN_resi280__chainC_chainA_altA_hits_1_decoy_RNN_6_36.pdb,-0.262329976,844.5,0.59828586,0.40171414,-18.49480805,-30.93384241,7.939361106,11.15118092,-0.087785404,0,0,4.342523982,0,7,35,204,86,0,71,4,0,0,0,0,39079.61039,0,25,2585,675,800,15,345,83,103,4,687,179,214,6,0,0,0,0,0,0,0,0,347,88,103,3,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,4,0,1.04112,74.76,0,3RNN_RNN
decoys_minimizations_2/mini_3roa_model0_chainA_06V_resi1__chainA_hits_1_decoy_06V_11_11.pdb,-0.221547602,848.4,0.729027039,0.270972961,-18.76858756,-28.46216377,4.583794661,6.906373215,-0.291371829,0,0,2.722572031,0,9,76,83,85,8,14,2,0,0,0,0,15286.40937,0,27,3641,930,885,43,817,189,192,8,170,43,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3.79606,82.47,0,3ROA_06V
decoys_minimizations_2/mini_3roa_model0_chainA_06V_resi1__chainA_hits_1_decoy_06V_20_90.pdb,-0.17100681,805.8,0.782554455,0.217445545,-24.98977145,-32.88540818,11.59891108,2.595936593,-0.391091724,0,0,8.665097495,0,5,144,106,97,5,41,0,0,0,0,0,-8471.17637,0,36,3680,874,866,36,503,133,128,6,427,90,94,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,4,1,3.8588,67.05,0,3ROA_06V
decoys_minimizations_2/mini_3roa_model0_chainA_06V_resi1__chainA_hits_1_decoy_06V_4_39.pdb,-0.188721759,631.5,0.811835257,0.188164743,-19.56991985,-25.75800436,4.090875555,7.55696706,-2.547481372,-0.943835959,0,-0.222803464,1,6,99,42,104,0,23,1,0,0,0,0,50592.12,1,20,2047,528,491,22,1584,380,378,15,407,90,94,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,10,1,0.4948,134.57,0,3ROA_06V
decoys_minimizations_2/mini_3roy_model0_chainA_22Z_resi781__chainA_altB_hits_1_decoy_22Z_16_267.pdb,-0.173511059,756,0.728259208,0.271740792,-21.27304769,-26.55647731,7.646294219,5.008573934,-1.424780142,0,0,3.094946348,0,10,2,232,0,0,60,0,0,0,0,0,-164748.6248,1,17,2584,636,701,0,745,188,198,0,770,182,209,0,0,0,0,0,0,0,0,0,170,42,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,8,1,2.3658,99.37,0,3ROY_22Z
decoys_minimizations_2/mini_3roy_model0_chainA_22Z_resi781__chainA_altB_hits_1_decoy_22Z_18_272.pdb,-0.240757252,797.6,0.646716229,0.353283771,-18.13979163,-24.57991423,5.573111222,4.657238083,-1.171192589,0,0,3.945552364,0,7,5,195,28,0,41,1,0,0,0,0,-30205.58718,1,18,2352,575,611,0,1021,238,259,0,606,148,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,8,1,2.2333,113.09,0,3ROY_22Z
decoys_minimizations_2/mini_3roy_model0_chainA_22Z_resi781__chainA_altB_hits_1_decoy_22Z_29_249.pdb,-0.175795625,730.9,0.661262172,0.338737828,-19.41379851,-22.09756411,5.576474891,4.305715337,-1.835715601,0,0,10.53015679,0,8,0,152,4,0,52,1,0,0,0,0,-45300.17704,1,15,2629,672,755,0,1147,281,303,0,115,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,216,48,56,0,0,0,0,0,0,0,0,0,0.125,7,2,3.2843,84.85,0,3ROY_22Z
decoys_minimizations_2/mini_3rpv_model0_chainA_26Z_resi495__chainA_altA_hits_1_decoy_26Z_14_85.pdb,-0.246776623,836,0.708536726,0.291463274,-24.75454482,-30.6977315,8.665134639,2.533300731,-0.093706879,0,0,6.426889802,0,10,11,215,65,0,30,21,0,0,0,0,-30513.23733,0,25,3883,982,1007,0,533,133,133,0,409,100,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095238095,4,1,4.37942,68.02,0,3RPV_26Z
decoys_minimizations_2/mini_3rpv_model0_chainA_26Z_resi495__chainA_altA_hits_1_decoy_26Z_27_157.pdb,-0.19762176,807.2,0.736683341,0.263316659,-25.49170713,-38.87289925,15.80005152,9.434976846,-3.171037026,-1.902258839,0,4.307054636,1,7,15,354,13,0,49,2,0,0,0,0,-8233.762337,4,29,2852,699,741,0,970,246,252,0,492,120,130,1,0,0,0,0,0,0,0,0,147,35,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466666667,7,1,0.8024,106.84,0,3RPV_26Z
decoys_minimizations_2/mini_3rpv_model0_chainA_26Z_resi495__chainA_altA_hits_1_decoy_26Z_8_46.pdb,-0.214065332,805.4,0.740671476,0.259328524,-23.92879631,-32.31494808,10.47366047,5.634583598,-1.38244773,0,0,2.422083531,0,14,5,298,30,0,30,3,0,0,0,0,-3213.183484,0,26,3570,880,898,0,1188,301,309,0,197,48,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157894737,7,2,4.42526,88.76,0,3RPV_26Z
decoys_minimizations_2/mini_3rtp_model0_chainA_34I_resi1__chainA_hits_1_decoy_34I_14_45.pdb,-0.071766338,606.5,0.87498645,0.12501355,-20.27715191,-21.83148197,8.30161599,-2.563759238,-1.28474935,0,0,1.708290461,0,5,0,252,41,0,22,3,0,0,0,0,22756.86758,0,18,2328,613,687,58,714,196,213,20,312,82,84,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411764706,5,4,1.3872,125.79,0,3RTP_34I
decoys_minimizations_2/mini_3rtp_model0_chainA_34I_resi1__chainA_hits_1_decoy_34I_18_8.pdb,-0.185974674,670.2,0.697653087,0.302346913,-25.07189129,-24.33909143,7.721848262,-4.243640162,0.143816882,0,0,2.694598635,0,3,1,189,44,0,31,16,0,0,0,0,-36341.38786,0,19,2215,578,671,61,149,38,43,4,297,77,84,7,0,0,0,0,0,0,0,0,0,0,0,0,192,47,58,3,0,0,0,0,0,0,0,0,0.1875,2,0,3.6208,29.54,0,3RTP_34I
decoys_minimizations_2/mini_3rtp_model0_chainA_34I_resi1__chainA_hits_1_decoy_34I_8_140.pdb,-0.203576075,738.7,0.68149932,0.31850068,-27.00832103,-30.50278884,5.830243036,1.671626602,-0.531525483,0,0,7.367335834,0,6,20,238,67,0,45,3,0,0,0,0,1778.428642,1,26,2716,702,807,73,127,33,41,4,727,184,212,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157894737,5,0,2.39922,80.75,0,3RTP_34I
decoys_minimizations_2/mini_3rvg_model0_chainA_17P_resi2000__chainA_hits_1_decoy_17P_11_5.pdb,-0.152655675,750.4,0.727955236,0.272044764,-17.51738091,-23.70099141,7.958120771,0.825233233,1.4419361,0,0,3.001383818,0,6,3,206,59,0,51,23,0,0,0,0,43497.2592,0,19,2967,869,889,33,462,144,142,6,173,53,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,2,1,1.19812,27.99,0,3RVG_17P
decoys_minimizations_2/mini_3rvg_model0_chainA_17P_resi2000__chainA_hits_1_decoy_17P_19_284.pdb,-0.228905105,791.9,0.658300972,0.341699028,-26.66714846,-28.56502439,7.209112094,-1.085016346,-0.849118055,0,0,3.437425109,0,7,0,258,39,0,46,6,0,0,0,0,-17955.12018,0,20,2899,779,819,39,546,156,156,5,358,96,104,5,0,0,0,0,0,0,0,0,139,47,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0.375,5,2,0.45102,57.23,0,3RVG_17P
decoys_minimizations_2/mini_3rvg_model0_chainA_17P_resi2000__chainA_hits_1_decoy_17P_23_187.pdb,-0.134340366,733.3,0.663738737,0.336261263,-22.57898065,-29.33573094,11.72359291,5.034269188,-4.316231351,0,0,-0.347456811,1,6,0,250,30,0,60,27,0,0,0,0,-4566.063813,1,30,2559,692,730,30,486,140,152,8,701,188,196,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,4,3,0.4362,84.86,0,3RVG_17P
decoys_minimizations_2/mini_3rx2_model0_chainA_SLO_resi317__chainA_altA_hits_1_decoy_SLO_24_8.pdb,-0.142650274,561.4,0.849101013,0.150898987,-20.44099113,-17.65487507,4.510782693,-0.384581149,-4.159859286,0,-1.109495449,3.509712471,1,0,0,8,197,0,0,1,0,0,0,1,-12100.56578,1,23,2358,493,479,41,0,0,0,0,424,101,93,6,0,0,0,0,0,0,0,0,163,34,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0.214285714,2,1,3.91162,37.3,0,3RX2_SLO
decoys_minimizations_2/mini_3rx2_model0_chainA_SLO_resi317__chainA_altA_hits_1_decoy_SLO_25_36.pdb,-0.124367195,632.7,0.797857787,0.202142213,-25.47439121,-24.11942424,4.915078083,0.188018139,-3.461952684,-0.983466594,0,4.258454745,1,2,0,12,225,0,0,11,0,0,0,0,75651.34414,3,26,2157,442,429,39,713,162,164,12,372,71,63,6,663,154,132,9,0,0,0,0,0,0,0,0,109,22,24,2,0,0,0,0,0,0,0,0,0.153846154,5,2,2.2133,93.36,0,3RX2_SLO
decoys_minimizations_2/mini_3rx2_model0_chainA_SLO_resi317__chainA_altA_hits_1_decoy_SLO_6_0.pdb,-0.094244418,614.4,0.799280941,0.200719059,-19.46844229,-19.61554435,5.799021638,-1.627944843,-1.248515858,0,0,7.781499179,0,2,0,2,246,0,0,3,0,0,0,0,-21395.56147,0,15,2762,582,545,46,0,0,0,0,902,184,176,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352941176,5,1,2.6305,89.9,0,3RX2_SLO
decoys_minimizations_2/mini_3s00_model0_chainA_Z60_resi461__chainA_altA_hits_1_decoy_Z60_18_2.pdb,-0.23100897,519.3,0.703632081,0.296367919,-11.27005334,-15.09358972,4.471305407,6.133034022,-2.774111434,-1.91565819,0,0.971213975,1,1,0,158,4,0,17,5,0,0,0,0,-20755.3204,1,10,1742,414,460,0,193,49,51,0,394,99,106,0,0,0,0,0,0,0,0,0,0,0,0,0,148,39,44,0,0,0,0,0,0,0,0,0,0.222222222,1,2,0.5776,64.94,0,3S00_Z60
decoys_minimizations_2/mini_3s00_model0_chainA_Z60_resi461__chainA_altA_hits_1_decoy_Z60_1_10.pdb,-0.150654499,456.9,0.711422986,0.288577014,-18.60051206,-18.8544242,6.727360888,-1.025504462,-1.812427213,-2.354623415,0,4.046245771,1,5,0,197,12,0,18,9,0,0,0,0,37413.8251,1,8,1821,447,476,0,196,48,52,0,411,97,107,0,0,0,0,0,0,0,0,0,196,51,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,4,1,2.12622,46.26,0,3S00_Z60
decoys_minimizations_2/mini_3s00_model0_chainA_Z60_resi461__chainA_altA_hits_1_decoy_Z60_28_56.pdb,-0.203172114,699.6,0.706907813,0.293092187,-19.21461892,-24.72556744,9.266952133,1.002953001,-0.079695862,0,0,21.45649727,0,9,2,244,38,0,16,15,0,0,0,0,-109765.4469,0,29,3544,876,929,0,194,48,49,0,411,104,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105263158,3,1,4.6947,41.82,0,3S00_Z60
decoys_minimizations_2/mini_3s7m_model0_chainA_532_resi1__chainA_hits_1_decoy_532_21_97.pdb,-0.141004188,612.9,0.49850696,0.50149304,-12.12112785,-20.24675777,5.008529707,6.857735226,-0.149262566,0,0,6.293699717,0,1,0,62,106,0,0,64,0,0,0,0,92395.08216,0,15,2002,537,617,7,168,49,53,0,698,183,206,1,0,0,0,0,0,0,0,0,176,50,53,0,186,50,57,1,0,0,0,0,0,0,0,0,0.166666667,4,1,2.4201,68.54,0,3S7M_532
decoys_minimizations_2/mini_3s7m_model0_chainA_532_resi1__chainA_hits_1_decoy_532_29_15.pdb,-0.135913597,700.6,0.687615387,0.312384613,-22.76351037,-25.33814795,5.821650521,-0.485574603,-1.032793258,0,0,7.039077358,0,3,0,192,94,0,0,34,0,0,0,0,4105.864184,0,22,3278,876,946,3,339,98,102,0,348,89,100,0,182,50,56,1,0,0,0,0,184,49,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,2,1,3.36242,53.17,0,3S7M_532
decoys_minimizations_2/mini_3s7m_model0_chainA_532_resi1__chainA_hits_1_decoy_532_7_41.pdb,-0.170257979,742.8,0.567812349,0.432187651,-14.64167998,-20.01535813,4.278611052,4.328972204,-1.152056724,0,0,3.45604275,0,4,0,128,94,0,0,32,0,0,0,0,57184.19656,0,15,2828,755,843,4,344,90,100,1,662,170,188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529411765,4,1,1.3433,67.87,0,3S7M_532
decoys_minimizations_2/mini_3sa1_model0_chainB_6DR_resi163__chainB_altA_hits_1_decoy_6DR_15_79.pdb,-0.233460562,810.16,0.680654617,0.319345383,-24.55665721,-29.89177719,5.93703608,4.477665429,-1.309467123,0,0,3.530488771,0,2,98,82,88,12,18,8,0,0,0,0,40418.60341,0,32,3449,911,863,43,603,138,132,7,587,138,148,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,6,0,3.6167,78.11,0,3SA1_6DR
decoys_minimizations_2/mini_3sa1_model0_chainB_6DR_resi163__chainB_altA_hits_1_decoy_6DR_22_159.pdb,-0.242590448,762.93,0.712348212,0.287651788,-22.67235894,-27.06639889,5.611312454,0.643583597,0.905929784,0,0,14.4819651,0,7,145,80,87,6,16,0,0,0,0,0,27526.86712,0,23,2854,736,703,36,169,46,43,2,953,233,230,12,0,0,0,0,0,0,0,0,139,37,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,6,0,2.9681,57.23,0,3SA1_6DR
decoys_minimizations_2/mini_3sa1_model0_chainB_6DR_resi163__chainB_altA_hits_1_decoy_6DR_27_53.pdb,-0.257798784,822.68,0.718946865,0.281053135,-26.59926188,-28.5288977,7.643580372,2.948167074,-3.617112638,0,-0.980911977,0.678076381,1,8,145,69,90,12,12,15,0,0,0,0,-121570.6473,0,28,3407,857,841,45,510,137,130,7,197,53,55,2,0,0,0,0,0,0,0,0,0,0,0,0,235,45,51,3,0,0,0,0,0,0,0,0,0.052631579,3,2,4.5994,54.02,0,3SA1_6DR
decoys_minimizations_2/mini_3sai_model0_chainB_9DR_resi163__chainB_altA_hits_1_decoy_9DR_12_10.pdb,-0.202276219,659.2,0.719755094,0.280244906,-19.97070826,-23.91295981,2.827245484,5.991866371,-2.212669599,-0.826620295,0,10.52096481,1,7,96,79,70,1,23,0,0,0,0,0,189134.1258,2,18,2006,546,496,27,1245,289,294,14,684,175,163,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,8,2,1.47682,144.17,0,3SAI_9DR
decoys_minimizations_2/mini_3sai_model0_chainB_9DR_resi163__chainB_altA_hits_1_decoy_9DR_23_4.pdb,-0.26380185,819.04,0.680923833,0.319076167,-21.85935641,-23.48353294,5.510505321,0.23281847,-0.376997083,0,0,5.481877846,0,13,116,69,100,9,10,0,0,0,0,0,113294.5646,1,22,2554,744,653,36,359,87,89,4,615,147,138,7,209,52,54,2,0,0,0,0,228,49,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0.4375,4,1,3.48422,86.19,0,3SAI_9DR
decoys_minimizations_2/mini_3sai_model0_chainB_9DR_resi163__chainB_altA_hits_1_decoy_9DR_28_25.pdb,-0.217366138,767.17,0.749707227,0.250292773,-25.62271677,-27.44762805,7.89155882,-0.389025541,-1.388752915,0,0,10.52202376,0,6,143,78,86,5,23,0,0,0,0,0,44266.01776,1,32,3637,920,876,45,342,93,85,3,523,135,129,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,3,0,3.1133,57.69,0,3SAI_9DR
decoys_minimizations_2/mini_3sap_model0_chainA_E2I_resi266__chainA_altB_hits_1_decoy_E2I_21_87.pdb,-0.03878542,574.3,0.783834109,0.216165891,-2.214614984,-21.28461638,42.98458351,-3.250104044,-0.318502707,0,0,2.675793957,0,4,56,178,51,0,0,1,0,0,0,0,-45647.83467,0,25,2762,752,720,10,327,89,85,2,418,112,104,2,0,0,0,0,0,0,0,0,146,40,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0.125,3,2,2.7509,50.36,0,3SAP_E2I
decoys_minimizations_2/mini_3sap_model0_chainA_E2I_resi266__chainA_altB_hits_1_decoy_E2I_22_9.pdb,-0.049980518,516.6,0.845627764,0.154372236,-17.84219769,-21.39549963,5.057005163,1.219989576,-0.64854225,0,0,4.987284395,0,4,64,103,77,0,0,5,0,0,0,0,82468.6267,3,21,2563,684,644,15,408,110,103,2,1171,327,299,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1.8542,103.99,0,3SAP_E2I
